investor_id,amfi_code,transaction_date,transaction_type,amount,units,kyc_status,state
INV2637,120841,2025-07-26,Redemption,36446.01,383.903,Pending,Maharashtra
INV2638,125497,2025-08-25,Redemption,2451.25,19.302,Verified,Maharashtra
INV2639,125497,2025-11-02,Lumpsum,7476.75,91.357,Verified,Maharashtra
INV2640,120841,2026-05-09,SIP,84720.3,741.007,Pending,Maharashtra
INV2641,118632,2025-12-15,Redemption,70627.16,680.799,Verified,Maharashtra
INV2642,125497,2026-01-02,Lumpsum,34227.51,380.239,Pending,Maharashtra
INV2643,119092,2026-05-27,Redemption,45501.31,560.861,Pending,Maharashtra
INV2644,120503,2025-08-20,Redemption,66983.98,469.382,Verified,Maharashtra
INV2645,120841,2025-10-18,Lumpsum,50283.2,441.652,Pending,Maharashtra
INV2646,119092,2025-11-16,Redemption,49521.1,477.406,Verified,Maharashtra
INV2647,119551,2026-03-07,Lumpsum,22270.04,191.101,Pending,Maharashtra
INV2648,118632,2025-11-29,SIP,60731.69,705.397,Pending,Maharashtra
INV2649,120841,2026-01-04,SIP,29782.23,346.099,Verified,Maharashtra
INV2650,118632,2026-06-18,Redemption,24062.89,194.193,Pending,Maharashtra
INV2651,120841,2025-09-04,Lumpsum,41961.14,392.235,Verified,Maharashtra
INV2652,120841,2025-11-21,SIP,58550.49,694.475,Verified,Maharashtra
INV2653,120841,2025-08-11,Lumpsum,94384.74,1138.103,Verified,Maharashtra
INV2654,119092,2026-03-13,Lumpsum,78442.0,749.485,Verified,Maharashtra
INV2655,119551,2025-07-04,Lumpsum,1332.38,15.531,Pending,Maharashtra
INV2656,119092,2026-06-06,Lumpsum,65891.17,595.051,Verified,Maharashtra
INV2657,119551,2026-05-19,SIP,47294.47,576.552,Verified,Maharashtra
INV2658,118632,2026-05-10,Redemption,42297.19,345.122,Pending,Maharashtra
INV2659,125497,2026-03-23,Redemption,24257.21,175.156,Pending,Maharashtra
INV2660,120841,2026-05-10,Redemption,69675.35,637.703,Verified,Maharashtra
INV2661,118632,2026-01-19,Redemption,63920.55,491.149,Verified,Maharashtra
INV2662,119551,2025-07-29,Lumpsum,11694.16,134.971,Pending,Maharashtra
INV2663,119092,2025-07-26,SIP,93355.89,640.805,Verified,Maharashtra
INV2664,120841,2025-07-25,Lumpsum,1223.64,14.522,Verified,Maharashtra
INV2665,118632,2025-08-17,Lumpsum,83262.64,560.19,Verified,Maharashtra
INV2666,118632,2026-06-16,Redemption,32547.02,270.098,Verified,Maharashtra
INV2667,119092,2025-08-18,SIP,16233.59,156.549,Pending,Maharashtra
INV2668,120503,2026-05-08,Redemption,87250.69,681.028,Verified,Maharashtra
INV2669,120841,2025-09-16,Lumpsum,73362.91,545.911,Pending,Maharashtra
INV2670,120841,2025-11-03,Lumpsum,48548.0,418.569,Verified,Maharashtra
INV2671,119092,2026-01-29,SIP,4301.18,34.95,Verified,Maharashtra
INV2672,120841,2025-10-18,Redemption,59447.86,426.705,Pending,Maharashtra
INV2673,118632,2026-02-04,Redemption,17546.79,138.456,Pending,Maharashtra
INV2674,120841,2025-12-27,SIP,68815.36,651.34,Verified,Maharashtra
INV2675,118632,2025-12-19,SIP,86425.91,595.842,Verified,Maharashtra
INV2676,120503,2026-03-31,SIP,93115.36,957.952,Verified,Maharashtra
INV2677,120841,2025-07-11,Redemption,1029.76,8.615,Verified,Maharashtra
INV2678,119092,2026-04-18,Lumpsum,64668.18,463.226,Pending,Maharashtra
INV2679,119551,2025-07-17,Lumpsum,26827.41,230.545,Verified,Maharashtra
INV2680,120503,2025-10-18,SIP,55902.81,442.596,Verified,Maharashtra
INV2681,125497,2025-10-21,Lumpsum,42843.55,361.658,Verified,Maharashtra
INV2682,125497,2025-08-19,Lumpsum,26898.65,293.09,Pending,Maharashtra
INV2683,119092,2026-02-10,SIP,75609.82,602.908,Pending,Maharashtra
INV2684,120503,2025-09-11,Redemption,37916.16,259.731,Pending,Maharashtra
INV2685,119092,2025-09-25,Redemption,25592.11,271.505,Verified,Maharashtra
INV2686,118632,2025-07-17,Redemption,51735.48,564.946,Verified,Maharashtra
INV2687,119092,2025-12-27,Lumpsum,5208.79,62.843,Verified,Maharashtra
INV2688,125497,2026-02-24,Redemption,63188.44,608.515,Verified,Maharashtra
INV2689,125497,2026-06-05,SIP,50063.9,415.235,Pending,Maharashtra
INV2690,120841,2026-01-31,SIP,66114.84,459.092,Pending,Maharashtra
INV2691,120503,2025-12-20,Lumpsum,81386.38,983.864,Verified,Maharashtra
INV2692,119551,2026-05-05,Redemption,87218.8,765.417,Verified,Maharashtra
INV2693,119551,2025-11-18,SIP,51009.85,373.541,Pending,Maharashtra
INV2694,119092,2025-12-08,Lumpsum,28510.21,293.628,Verified,Maharashtra
INV2695,125497,2025-08-12,Lumpsum,72096.06,823.75,Verified,Maharashtra
INV2696,120841,2026-06-15,SIP,14955.96,146.425,Pending,Maharashtra
INV2697,119551,2025-12-13,SIP,3487.01,32.345,Pending,Maharashtra
INV2698,118632,2025-07-04,Lumpsum,51915.24,378.012,Verified,Maharashtra
INV2699,120503,2025-10-26,Lumpsum,31843.32,264.725,Verified,Maharashtra
INV2700,119092,2025-07-08,Lumpsum,71257.39,707.658,Verified,Maharashtra
INV2701,119092,2025-12-15,Redemption,39577.14,343.234,Verified,Maharashtra
INV2702,120841,2025-12-13,Lumpsum,50750.29,617.891,Verified,Maharashtra
INV2703,119551,2025-11-28,Redemption,51695.43,590.927,Verified,Maharashtra
INV2704,119551,2025-09-30,Redemption,4989.03,34.326,Verified,Maharashtra
INV2705,120841,2026-03-21,SIP,33413.9,251.524,Pending,Maharashtra
INV2706,119092,2026-02-27,SIP,80344.75,969.221,Pending,Maharashtra
INV2707,119092,2025-08-19,Lumpsum,70365.35,606.988,Verified,Maharashtra
INV2708,118632,2025-12-19,SIP,9081.79,62.392,Pending,Maharashtra
INV2709,120841,2025-07-09,Redemption,12911.24,138.554,Pending,Maharashtra
INV2710,125497,2026-04-21,Lumpsum,22653.6,173.966,Verified,Maharashtra
INV2711,119551,2026-03-24,Redemption,24271.02,292.678,Verified,Maharashtra
INV2712,120841,2025-08-29,Redemption,64567.45,544.676,Verified,Maharashtra
INV2713,119551,2025-10-15,Lumpsum,43097.3,304.322,Verified,Maharashtra
INV2714,120841,2025-12-02,Redemption,41870.71,342.989,Verified,Maharashtra
INV2715,118632,2025-11-28,SIP,53744.49,418.987,Pending,Maharashtra
INV2716,118632,2026-02-07,Lumpsum,58879.79,433.852,Verified,Maharashtra
INV2717,119551,2025-08-25,SIP,36308.32,249.177,Pending,Maharashtra
INV2718,119551,2025-06-28,SIP,3620.48,39.388,Pending,Maharashtra
INV2719,120503,2026-03-22,Lumpsum,41012.85,377.498,Pending,Maharashtra
INV2720,125497,2025-11-01,Lumpsum,13911.19,121.257,Verified,Maharashtra
INV2721,118632,2025-07-29,SIP,93298.25,762.574,Verified,Maharashtra
INV2722,118632,2025-09-05,Lumpsum,90943.6,729.562,Verified,Maharashtra
INV2723,120841,2026-05-16,SIP,96021.18,698.68,Verified,Maharashtra
INV2724,120503,2026-03-10,SIP,13640.65,138.326,Pending,Maharashtra
INV2725,119092,2026-06-01,Lumpsum,8071.95,81.392,Verified,Maharashtra
INV2726,119092,2025-11-19,Redemption,79895.35,669.035,Verified,Maharashtra
INV2727,125497,2026-04-13,Redemption,17146.49,185.0,Pending,Maharashtra
INV2728,125497,2025-08-11,Redemption,23075.15,226.765,Verified,Maharashtra
INV2729,125497,2026-05-09,Redemption,93418.95,683.461,Pending,Maharashtra
INV2730,120841,2026-01-21,Lumpsum,96011.71,753.043,Verified,Maharashtra
INV2731,119551,2025-07-09,Redemption,44572.24,365.494,Pending,Maharashtra
INV2732,120503,2026-03-07,Lumpsum,70231.39,484.767,Verified,Maharashtra
INV2733,118632,2025-08-04,Lumpsum,94228.15,1115.095,Verified,Maharashtra
INV2734,120503,2025-09-10,Redemption,33276.96,283.014,Verified,Maharashtra
INV2735,120841,2026-01-08,Lumpsum,13186.22,152.42,Verified,Maharashtra
INV2736,118632,2026-05-23,SIP,27004.58,188.894,Verified,Maharashtra
INV2737,120503,2025-09-30,Redemption,89085.1,833.534,Verified,Maharashtra
INV2738,125497,2025-06-28,Redemption,12697.02,87.593,Verified,Maharashtra
INV2739,119551,2026-03-10,Lumpsum,62702.04,604.619,Verified,Maharashtra
INV2740,119092,2025-11-01,Lumpsum,69701.1,540.719,Pending,Maharashtra
INV2741,118632,2026-01-30,Redemption,49175.05,440.958,Verified,Maharashtra
INV2742,120841,2025-07-13,Redemption,25229.31,249.078,Verified,Maharashtra
INV2743,120841,2026-03-02,Lumpsum,24598.49,267.858,Verified,Maharashtra
INV2744,120841,2025-11-22,SIP,50939.55,397.601,Verified,Maharashtra
INV2745,125497,2026-02-17,Redemption,29995.85,301.135,Pending,Maharashtra
INV2746,120841,2026-05-06,Lumpsum,67907.94,510.246,Verified,Maharashtra
INV2747,120841,2025-07-03,SIP,97661.95,780.502,Verified,Maharashtra
INV2748,118632,2025-08-03,SIP,51581.37,374.395,Pending,Maharashtra
INV2749,125497,2026-05-08,Lumpsum,84171.92,673.065,Pending,Maharashtra
INV2750,118632,2026-03-03,SIP,96919.24,859.898,Verified,Maharashtra
INV2751,119092,2025-07-25,Lumpsum,90273.44,638.877,Pending,Maharashtra
INV2752,120503,2025-08-25,SIP,26879.76,234.443,Verified,Maharashtra
INV2753,120503,2026-04-14,SIP,18360.28,137.435,Pending,Maharashtra
INV2754,118632,2025-09-20,SIP,40025.59,405.08,Verified,Maharashtra
INV2755,120841,2026-03-21,Redemption,55723.06,388.874,Verified,Maharashtra
INV2756,120503,2025-08-10,SIP,94779.62,903.444,Pending,Maharashtra
INV2757,120503,2025-07-18,Lumpsum,98923.96,880.378,Pending,Maharashtra
INV2758,125497,2026-04-16,Redemption,21198.44,204.54,Verified,Maharashtra
INV2759,125497,2026-05-13,Redemption,71789.39,670.587,Verified,Maharashtra
INV2760,119092,2025-07-08,SIP,59228.0,460.312,Verified,Maharashtra
INV2761,118632,2026-04-30,SIP,88478.63,782.663,Verified,Maharashtra
INV2762,119551,2025-12-31,Redemption,60618.45,428.128,Verified,Maharashtra
INV2763,119092,2025-10-22,Redemption,11682.11,111.96,Verified,Maharashtra
INV2764,125497,2025-07-14,SIP,78917.83,569.87,Pending,Maharashtra
INV2765,119551,2025-08-31,Redemption,11790.63,99.695,Verified,Maharashtra
INV2766,118632,2026-04-26,Redemption,80366.58,588.196,Verified,Maharashtra
INV2767,119551,2026-03-21,Redemption,19581.46,234.496,Verified,Maharashtra
INV2768,118632,2026-06-17,Redemption,25045.5,194.646,Pending,Maharashtra
INV2769,120503,2025-11-27,SIP,30148.99,372.988,Verified,Maharashtra
INV2770,125497,2026-01-09,SIP,61656.79,740.242,Verified,Maharashtra
INV2771,120503,2026-02-07,Lumpsum,55139.83,376.541,Verified,Maharashtra
INV2772,125497,2026-03-26,Lumpsum,28993.42,217.184,Pending,Maharashtra
INV2773,125497,2026-06-21,Redemption,2745.68,21.436,Verified,Maharashtra
INV2774,120503,2025-12-16,SIP,31556.76,390.16,Pending,Maharashtra
INV2775,120841,2025-07-04,SIP,59864.74,695.451,Pending,Maharashtra
INV2776,125497,2026-06-05,SIP,6401.24,63.146,Verified,Maharashtra
INV2777,119092,2026-06-22,Lumpsum,26808.23,229.26,Verified,Maharashtra
INV2778,119092,2025-08-17,Redemption,61801.19,581.564,Verified,Maharashtra
INV2779,120841,2026-05-31,SIP,99860.52,807.581,Pending,Maharashtra
INV2780,118632,2025-11-27,Redemption,35747.48,283.001,Pending,Maharashtra
INV2781,125497,2025-07-18,SIP,69795.56,762.594,Pending,Maharashtra
INV2782,120841,2026-06-19,Lumpsum,71564.44,843.268,Pending,Maharashtra
INV2783,118632,2026-06-12,Redemption,60331.02,505.351,Pending,Maharashtra
INV2784,119092,2026-06-11,SIP,45129.98,364.43,Pending,Maharashtra
INV2785,120503,2026-02-25,SIP,25997.36,243.846,Verified,Maharashtra
INV2786,120503,2026-04-05,SIP,34500.33,269.831,Verified,Maharashtra
INV2787,118632,2026-02-13,Lumpsum,81411.62,554.482,Verified,Maharashtra
INV2788,119092,2026-06-21,SIP,51460.91,489.126,Pending,Maharashtra
INV2789,119092,2026-04-14,Lumpsum,17285.81,169.293,Verified,Maharashtra
INV2790,119092,2025-11-29,Redemption,88085.05,884.427,Verified,Maharashtra
INV2791,119551,2026-01-01,Redemption,29476.72,239.662,Verified,Maharashtra
INV2792,120503,2025-07-17,Redemption,1060.32,11.396,Verified,Maharashtra
INV2793,118632,2025-09-22,Redemption,35173.56,380.08,Verified,Maharashtra
INV2794,120841,2025-09-03,Lumpsum,43055.33,293.05,Verified,Maharashtra
INV2795,119092,2025-10-17,Lumpsum,95078.18,639.701,Verified,Maharashtra
INV2796,119092,2025-09-04,Redemption,9307.97,75.903,Pending,Maharashtra
INV2797,120503,2025-07-03,Redemption,95875.29,1066.047,Pending,Maharashtra
INV2798,125497,2025-11-28,SIP,19307.22,171.072,Pending,Maharashtra
INV2799,125497,2026-03-01,Lumpsum,49319.43,334.081,Verified,Maharashtra
INV2800,120841,2026-05-03,Lumpsum,46338.15,325.505,Pending,Maharashtra
INV2801,119092,2025-08-16,SIP,73077.9,495.524,Verified,Maharashtra
INV2802,119092,2026-05-21,Redemption,42129.14,380.022,Verified,Maharashtra
INV2803,120841,2025-10-13,SIP,3862.02,31.781,Verified,Maharashtra
INV2804,118632,2025-11-17,Lumpsum,33746.57,385.608,Verified,Maharashtra
INV2805,120841,2026-03-11,Redemption,12009.68,82.124,Pending,Maharashtra
INV2806,119551,2025-09-12,Lumpsum,64705.14,469.317,Pending,Maharashtra
INV2807,118632,2026-03-23,Lumpsum,69860.57,576.991,Verified,Maharashtra
INV2808,118632,2026-06-17,SIP,69224.75,589.739,Pending,Maharashtra
INV2809,120503,2025-11-01,Lumpsum,62272.85,437.402,Verified,Maharashtra
INV2810,120503,2025-09-27,Lumpsum,87243.88,959.656,Verified,Maharashtra
INV2811,118632,2025-09-26,Lumpsum,34055.16,261.449,Verified,Maharashtra
INV2812,120841,2026-06-15,Redemption,22501.76,226.836,Pending,Maharashtra
INV2813,120503,2025-09-01,Redemption,13827.15,94.664,Pending,Maharashtra
INV2814,118632,2026-03-29,Redemption,40953.5,390.429,Verified,Maharashtra
INV2815,119551,2026-04-20,Lumpsum,74029.71,686.846,Verified,Maharashtra
INV2816,120841,2025-09-12,Lumpsum,6908.31,82.386,Verified,Maharashtra
INV2817,119092,2026-04-10,SIP,52239.81,386.515,Pending,Maharashtra
INV2818,119551,2026-04-25,SIP,77506.64,565.874,Verified,Maharashtra
INV2819,118632,2026-02-23,Redemption,73854.15,572.602,Verified,Maharashtra
INV2820,118632,2026-03-10,Redemption,98277.48,700.894,Pending,Maharashtra
INV2821,120841,2025-09-16,SIP,92182.65,840.965,Pending,Maharashtra
INV2822,120503,2025-12-31,SIP,74289.5,693.963,Verified,Maharashtra
INV2823,120503,2025-12-31,Lumpsum,23737.41,158.655,Verified,Maharashtra
INV2824,119092,2025-08-07,Redemption,29839.13,207.304,Pending,Maharashtra
INV2825,120503,2025-10-09,Lumpsum,2343.2,21.178,Pending,Maharashtra
INV2826,120503,2025-09-18,SIP,66958.49,773.704,Verified,Maharashtra
INV2827,120841,2025-12-13,SIP,41926.78,303.139,Verified,Maharashtra
INV2828,119092,2026-05-03,SIP,29089.37,318.499,Pending,Maharashtra
INV2829,119551,2026-02-28,Lumpsum,37651.17,263.022,Verified,Maharashtra
INV2830,119551,2025-08-07,Lumpsum,56244.03,574.797,Verified,Maharashtra
INV2831,120503,2025-11-04,Lumpsum,12246.42,145.896,Verified,Maharashtra
INV2832,125497,2025-08-13,Lumpsum,78373.83,700.565,Verified,Maharashtra
INV2833,120503,2025-07-27,Redemption,16411.37,152.14,Pending,Maharashtra
INV2834,118632,2025-09-15,Redemption,47910.7,466.06,Verified,Maharashtra
INV2835,125497,2026-02-13,SIP,91486.82,1123.295,Verified,Maharashtra
INV2836,119551,2025-11-13,Lumpsum,26016.18,322.362,Verified,Maharashtra
INV2837,120503,2026-06-11,Redemption,39638.61,284.64,Verified,Maharashtra
INV2838,119551,2026-06-22,Redemption,23478.7,177.808,Verified,Maharashtra
INV2839,125497,2025-06-30,Redemption,78182.91,822.542,Verified,Maharashtra
INV2840,120503,2026-02-03,Lumpsum,96600.96,662.038,Pending,Maharashtra
INV2841,119551,2026-01-24,SIP,14519.94,152.435,Verified,Maharashtra
INV2842,120841,2026-02-17,Lumpsum,48331.05,420.564,Verified,Maharashtra
INV2843,120503,2026-05-20,Redemption,17385.67,133.436,Pending,Maharashtra
INV2844,119092,2025-09-13,Lumpsum,71551.66,544.055,Pending,Maharashtra
INV2845,119092,2025-10-16,SIP,57740.32,647.594,Verified,Maharashtra
INV2846,120503,2026-04-23,Lumpsum,83951.1,763.195,Verified,Maharashtra
INV2847,120503,2025-07-31,Redemption,39837.97,297.799,Pending,Maharashtra
INV2848,118632,2025-12-03,Redemption,68560.47,695.51,Pending,Maharashtra
INV2849,120841,2025-07-26,Redemption,64421.44,443.761,Verified,Maharashtra
INV2850,119551,2026-02-15,Redemption,78067.86,649.134,Pending,Maharashtra
INV2851,118632,2025-08-11,SIP,7454.24,59.728,Verified,Maharashtra
INV2852,125497,2026-04-27,Redemption,72714.22,577.122,Verified,Maharashtra
INV2853,119551,2025-07-29,Redemption,82139.4,988.09,Verified,Maharashtra
INV2854,118632,2025-07-05,Lumpsum,82352.31,831.882,Verified,Maharashtra
INV2855,120503,2026-02-25,Redemption,53572.79,461.801,Pending,Maharashtra
INV2856,118632,2025-10-23,Redemption,11102.67,77.414,Verified,Maharashtra
INV2857,119551,2026-03-08,SIP,54464.72,407.097,Verified,Maharashtra
INV2858,120503,2025-09-10,SIP,2491.17,25.498,Verified,Maharashtra
INV2859,119551,2026-05-24,SIP,49065.65,377.887,Verified,Maharashtra
INV2860,118632,2025-10-19,SIP,41766.21,287.796,Pending,Maharashtra
INV2861,125497,2025-11-15,Lumpsum,67743.26,568.355,Pending,Maharashtra
INV2862,120503,2026-02-10,Lumpsum,59578.2,734.613,Verified,Maharashtra
INV2863,118632,2026-02-03,Lumpsum,25559.41,190.158,Pending,Maharashtra
INV2864,119092,2025-11-22,Redemption,59805.0,532.893,Pending,Maharashtra
INV2865,118632,2026-04-07,SIP,75251.68,590.227,Verified,Maharashtra
INV2866,120503,2026-01-19,Redemption,47832.56,406.865,Verified,Maharashtra
INV2867,119551,2026-04-30,Redemption,89593.56,980.454,Pending,Maharashtra
INV2868,120841,2026-03-17,Lumpsum,15950.02,117.932,Verified,Maharashtra
INV2869,120841,2025-08-09,Redemption,78831.41,725.808,Pending,Maharashtra
INV2870,119092,2026-04-23,SIP,81613.03,949.751,Verified,Maharashtra
INV2871,120503,2025-12-22,Lumpsum,4823.9,33.668,Pending,Maharashtra
INV2872,119092,2026-02-05,Redemption,83930.85,573.02,Verified,Maharashtra
INV2873,120841,2026-02-15,Redemption,33541.35,369.211,Verified,Maharashtra
INV2874,125497,2025-10-06,Lumpsum,69450.69,864.333,Pending,Maharashtra
INV2875,119092,2026-06-17,Redemption,91124.39,988.11,Pending,Maharashtra
INV2876,119551,2025-08-16,Redemption,58188.09,632.273,Verified,Maharashtra
INV2877,125497,2025-11-17,Lumpsum,77967.1,593.319,Pending,Maharashtra
INV2878,125497,2026-03-13,Lumpsum,56485.62,382.935,Verified,Maharashtra
INV2879,119092,2026-05-25,Redemption,18812.08,186.786,Verified,Maharashtra
INV2880,118632,2025-07-26,Lumpsum,80273.87,606.393,Verified,Maharashtra
INV2881,119551,2025-11-16,SIP,22414.27,159.697,Verified,Maharashtra
INV2882,118632,2026-06-16,Redemption,47620.17,437.735,Pending,Maharashtra
INV2883,125497,2026-05-24,Lumpsum,96366.69,670.521,Pending,Maharashtra
INV2884,118632,2026-04-30,Redemption,90864.86,1046.991,Verified,Maharashtra
INV2885,120841,2025-10-19,Lumpsum,93877.59,1059.85,Verified,Maharashtra
INV2886,118632,2026-06-10,Lumpsum,30811.27,261.056,Verified,Maharashtra
INV2887,125497,2025-10-15,SIP,53425.11,618.135,Pending,Maharashtra
INV2888,125497,2026-05-15,Redemption,31478.25,262.879,Verified,Maharashtra
INV2889,119551,2026-01-25,Redemption,38920.57,288.119,Verified,Maharashtra
INV2890,119092,2026-04-06,Redemption,82486.05,647.472,Verified,Maharashtra
INV2891,118632,2025-09-29,Redemption,43027.12,481.095,Pending,Maharashtra
INV2892,118632,2025-08-23,Lumpsum,57130.52,394.092,Verified,Maharashtra
INV2893,119551,2025-07-20,Lumpsum,17036.95,163.09,Pending,Maharashtra
INV2894,119551,2025-09-01,Redemption,59014.58,492.0,Pending,Maharashtra
INV2895,119551,2026-04-20,Lumpsum,36561.93,277.758,Pending,Maharashtra
INV2896,119551,2025-08-12,Lumpsum,14020.67,165.604,Verified,Maharashtra
INV2897,120503,2026-06-10,Redemption,75134.2,540.508,Pending,Maharashtra
INV2898,120503,2026-01-14,SIP,39574.5,321.423,Verified,Maharashtra
INV2899,118632,2025-09-18,Redemption,31544.13,219.533,Verified,Maharashtra
INV2900,120841,2025-12-31,Redemption,32817.49,326.421,Pending,Maharashtra
INV2901,125497,2025-07-10,SIP,47375.48,345.022,Verified,Maharashtra
INV2902,125497,2026-06-11,SIP,94697.44,878.258,Verified,Maharashtra
INV2903,118632,2026-05-19,Lumpsum,75239.15,517.69,Pending,Maharashtra
INV2904,125497,2026-03-15,SIP,37167.51,443.643,Verified,Maharashtra
INV2905,120503,2026-06-03,SIP,92817.1,898.642,Verified,Maharashtra
INV2906,120503,2026-02-25,Lumpsum,56240.84,511.036,Pending,Maharashtra
INV2907,120841,2026-02-09,Redemption,90975.76,1129.073,Pending,Maharashtra
INV2908,120503,2025-06-29,SIP,89333.2,710.273,Pending,Maharashtra
INV2909,125497,2025-10-27,Redemption,87844.34,615.771,Verified,Maharashtra
INV2910,119551,2025-11-17,Redemption,89418.04,890.563,Pending,Maharashtra
INV2911,119092,2026-06-17,Lumpsum,92234.59,1026.495,Verified,Maharashtra
INV2912,120841,2025-07-14,Redemption,76527.25,620.384,Verified,Maharashtra
INV2913,120503,2026-05-17,Redemption,98528.13,720.794,Verified,Maharashtra
INV2914,119092,2025-08-18,SIP,51447.15,574.287,Pending,Maharashtra
INV2915,119092,2026-02-19,Lumpsum,52913.51,517.896,Verified,Maharashtra
INV2916,119551,2025-10-16,Redemption,58527.92,609.049,Verified,Maharashtra
INV2917,119092,2026-02-04,Lumpsum,87798.76,665.124,Verified,Maharashtra
INV2918,120503,2026-01-11,Lumpsum,63741.55,629.481,Pending,Maharashtra
INV2919,120503,2025-11-06,Lumpsum,44494.33,529.828,Verified,Maharashtra
INV2920,119551,2025-11-03,SIP,35127.33,269.527,Verified,Maharashtra
INV2921,120841,2025-12-25,Lumpsum,2182.53,17.706,Verified,Maharashtra
INV2922,120841,2025-11-29,Redemption,16560.99,156.177,Verified,Maharashtra
INV2923,120503,2025-12-27,SIP,41917.97,425.196,Verified,Maharashtra
